X,Y,ID,OBJECTID,TYPE,SOURCE,DATE_,CONTROL,LOCATION,COLOR,LADDER,Primary_St,Cross_Stre,CrossType,TOOLTIP
-118.274532118812502,34.074909195684782,12619,24473,1,1,2006-05-01T00:00:00.000Z,2,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.273466728009112,34.072165780704211,12620,24474,1,1,2006-05-01T00:00:00.000Z,2,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.270743431073768,34.071060431763463,12621,24475,1,1,2006-05-01T00:00:00.000Z,2,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.270630223425911,34.070047090139582,12622,24476,3,1,2006-05-01T00:00:00.000Z,2,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.270516607441337,34.070088815087068,12623,24477,3,1,2006-05-01T00:00:00.000Z,2,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.269732684763611,34.069647819861629,12624,24478,3,1,2006-05-01T00:00:00.000Z,2,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.272147388883525,34.067608121445836,12625,24483,3,1,2006-05-01T00:00:00.000Z,2,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.271264137744609,34.067245435312728,12626,24484,3,1,2006-05-01T00:00:00.000Z,2,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.291533803582738,34.072932216051015,12627,24485,3,1,2006-05-01T00:00:00.000Z,2,315,1,0,Vermont Av,1st St,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.290436186711403,34.074611874630719,12628,24486,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.264309824809644,34.05952273126362,12629,24487,1,1,2006-05-01T00:00:00.000Z,2,20,0,0,Columbia Ave,3rd St,White Controlled Crosswalk,White Controlled Crosswalk
-118.269314022182158,34.053181777064232,12630,24488,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.269282267805707,34.053053666447845,12631,24489,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.269432280080707,34.053007320436905,12632,24490,1,1,2006-05-01T00:00:00.000Z,1,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.26945440050433,34.05313143348652,12633,24491,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.268323532207916,34.054675841971857,12634,24492,3,1,2007-08-23T00:00:00.000Z,1,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.268292987649687,34.054545396140512,12635,24493,3,1,2007-08-23T00:00:00.000Z,1,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.273354912865173,34.048682588635273,12636,24498,3,1,2006-05-01T00:00:00.000Z,2,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.271065125823441,34.047925579241479,12637,24499,3,1,2006-05-01T00:00:00.000Z,1,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.271053059590784,34.047767769082483,12638,24500,3,1,2006-05-01T00:00:00.000Z,1,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.271220137895853,34.047688390123469,12639,24501,3,1,2006-05-01T00:00:00.000Z,1,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.271239811616624,34.047852845488379,12640,24502,3,1,2006-05-01T00:00:00.000Z,1,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.270657500253947,34.046283036109585,12641,24503,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.270600667410832,34.046386494185036,12642,24504,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.286517076918045,34.047383750829468,12643,24505,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.284081288478376,34.047472557353792,12644,24506,1,1,2010-02-17T00:00:00.000Z,4,90,0,0,Lake St,Pico Blvd,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.284046323292586,34.047726731537487,12645,24507,1,1,2006-05-01T00:00:00.000Z,2,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.284019335170598,34.051628639403269,12646,24508,1,1,2006-05-01T00:00:00.000Z,2,225,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.293508171889812,34.047257685265564,12647,24509,1,1,2006-05-01T00:00:00.000Z,4,90,0,1,Pico Blvd,Berendo St,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.278682320772901,34.035464770694652,12648,24510,3,1,2006-05-01T00:00:00.000Z,2,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.279164047753326,34.034720573507592,12649,24511,3,1,2006-05-01T00:00:00.000Z,2,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.279123438288721,34.034622351940918,12650,24512,3,1,2006-05-01T00:00:00.000Z,2,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.278191741706536,34.034289801133049,12651,24513,3,1,2006-05-01T00:00:00.000Z,2,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.278313117268368,34.034260174805944,12652,24514,3,1,2006-05-01T00:00:00.000Z,2,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.284301050567947,34.040094898383423,12653,24515,1,1,2006-05-01T00:00:00.000Z,4,225,0,0,Hoover St (Island),Washington Blvd,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.285903341653153,34.027429447833548,12654,24516,1,1,2006-05-01T00:00:00.000Z,4,270,0,1,30th St,Mcclintock Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.290128289297471,34.018070439639224,12655,24517,1,1,2006-05-01T00:00:00.000Z,2,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.290119706888518,34.011919812677128,12656,24519,1,1,2006-05-01T00:00:00.000Z,4,0,0,0,Menlo Ave (Mid-Block),M.L.King Jr Blvd,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.283756484169771,34.018231144808503,12657,24520,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.282446878381748,34.015751356895464,12658,24521,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.538609714568608,34.203045055474412,12659,31511,3,1,2008-04-30T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.31576435429983,34.094629605404542,12660,31512,3,1,2008-05-21T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.253848385718484,34.067670686010686,12661,24527,1,1,2006-05-01T00:00:00.000Z,2,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.25403035674789,34.067593041338966,12662,24528,1,1,2006-05-01T00:00:00.000Z,2,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.254078386104851,34.067682626409749,12663,24529,1,1,2006-05-01T00:00:00.000Z,2,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.254209051165432,34.067480336442891,12664,24530,1,1,2006-05-01T00:00:00.000Z,2,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.192202455601759,34.103987470158692,12665,24531,1,1,2006-05-01T00:00:00.000Z,2,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.192294696749983,34.103794913279884,12666,24532,1,1,2006-05-01T00:00:00.000Z,2,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.192381521645899,34.103846720388425,12667,24533,1,1,2006-05-01T00:00:00.000Z,2,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.289983046435538,34.114042623957189,12668,24534,1,1,2006-05-01T00:00:00.000Z,4,90,0,0,Hillhurst Ave (Island),Vermont Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.289945322888244,34.114200629738384,12669,24535,1,1,2006-05-01T00:00:00.000Z,4,90,0,0,Hillhurst Ave,Vermont Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.155307173776521,34.098684106209824,12670,24536,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.15507794613815,34.098592873676225,12671,24537,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.155325152926835,34.098498294866943,12672,24538,1,1,2006-05-01T00:00:00.000Z,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.155536059859656,34.098592600391747,12673,24539,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.362538141202251,34.061048969688642,12674,24540,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.262049727298773,34.057382914792235,12675,24541,3,1,2006-05-01T00:00:00.000Z,2,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.260477468301289,34.056722885117182,12676,24542,3,1,2006-05-01T00:00:00.000Z,2,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.243655081096463,33.940859523286179,12677,24543,3,1,2006-05-01T00:00:00.000Z,4,180,1,1,Grande Ave,200' S/O 104th St,Yellow Uncontrolled Crosswalk,Yellow Uncontrolled Crosswalk
-118.32927897621687,33.998162371552191,12678,24544,3,1,2006-05-01T00:00:00.000Z,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.32937723642587,33.997689885005371,12679,24545,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.329479123146598,33.997749185362061,12680,24546,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.329391062557647,33.995054465143056,12681,24547,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.32702143884957,33.998172647955208,12682,24548,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.325778297437679,33.998259461068074,12683,24549,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.325800567970219,33.998075065244244,12684,24550,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.325890813652251,33.99817777443161,12685,24551,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.325793862184867,33.995077905183742,12686,24552,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.32590799096684,33.995003120798046,12687,24553,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.323284009377545,34.010651352655856,12688,24554,1,1,2006-05-01T00:00:00.000Z,2,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.329610995495344,34.008541162170459,12689,24555,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.327740200615736,34.00833078451722,12690,24556,3,1,2006-05-01T00:00:00.000Z,2,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.327596942019312,34.008447175993794,12691,24557,3,1,2006-05-01T00:00:00.000Z,2,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.327449819792761,34.008417257663822,12692,24558,3,1,2006-05-01T00:00:00.000Z,2,45,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.327052858442286,34.008879221303111,12693,24559,3,1,2006-05-01T00:00:00.000Z,2,315,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.327146646554993,34.008711892895107,12694,24560,3,1,2006-05-01T00:00:00.000Z,2,225,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.326972848326662,34.008724438926286,12695,24561,3,1,2006-05-01T00:00:00.000Z,2,135,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.313128099323606,34.018325064306154,12696,24562,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.297029929878946,34.047244150693949,12697,24563,1,1,2006-05-01T00:00:00.000Z,4,315,0,1,Pico Blvd,Kenmore Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.291495082718797,33.990563559604404,12698,24564,3,1,2006-05-01T00:00:00.000Z,4,0,1,1,Vermont Av,57th St,Yellow Uncontrolled Crosswalk,Yellow Uncontrolled Crosswalk
-118.323648792040743,34.074435363477015,12699,24568,1,1,2006-05-01T00:00:00.000Z,2,0,0,1, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.377300159692496,34.167001289156381,12700,24570,3,1,2006-05-01T00:00:00.000Z,2,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.377408566496399,34.166939012585694,12701,24571,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.377537555679154,34.167001368635496,12702,24572,3,1,2006-05-01T00:00:00.000Z,2,270,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.377408367023008,34.166051096758679,12703,24573,3,1,2006-05-01T00:00:00.000Z,2,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.377408308298541,34.165881302390844,12704,24574,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.373418703926717,34.152332471062564,12705,24576,1,1,2006-05-01T00:00:00.000Z,2,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.370113164695766,34.153653893601152,12706,24577,1,1,2006-05-01T00:00:00.000Z,4,90,0,0,170 Freeway N/B On Ramp,Vineland Ave,White Uncontrolled Pedestrian Crosswalk,White Uncontrolled Pedestrian Crosswalk
-118.359348164209905,34.159402471363805,12707,24578,3,1,2006-05-01T00:00:00.000Z,2,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.370098218554205,34.150373660318202,12708,24581,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.370321255591449,34.150248684353912,12709,24582,1,1,2006-05-01T00:00:00.000Z,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.3705011508371,34.150373828120941,12710,24583,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.370291194434827,34.148150363951267,12711,24584,3,1,2006-05-01T00:00:00.000Z,1,0,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.370107803021568,34.148072739758241,12712,24585,3,1,2006-05-01T00:00:00.000Z,1,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.370290512745811,34.147996512548225,12713,24586,3,1,2006-05-01T00:00:00.000Z,1,180,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.370126312849436,34.147254502794688,12714,24587,3,1,2006-05-01T00:00:00.000Z,1,90,1,0, , ,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.284125289922287,34.106807246682806,12715,31624,3,1,2013-02-13T00:00:00.000Z,2,180,1,0,Hoover St,Clarissa Av,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.284216195780516,34.106876535687135,12716,31625,3,1,2013-02-13T00:00:00.000Z,2,270,1,0,Clarissa Av,Hoover St,Yellow Controlled Crosswalk,Yellow Controlled Crosswalk
-118.370492581455267,34.146390461891563,12717,24588,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.370317037570416,34.146265576181513,12718,24589,1,1,2006-05-01T00:00:00.000Z,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.370310916977516,34.144884255571796,12719,24590,1,1,2006-05-01T00:00:00.000Z,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.37048226469966,34.144971663749864,12720,24591,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.370278233372858,34.142046922598311,12721,24592,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.370102653410314,34.141912001727412,12722,24593,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.364410123877207,34.139632682485725,12723,24594,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.364127654517162,34.139393605160429,12724,24595,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.3633989635658,34.139760134694662,12725,24596,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.363365937231535,34.139538077472977,12726,24597,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.362080486842459,34.139175392475202,12727,24598,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.36199906526069,34.138964570532281,12728,24599,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.362331129248858,34.139141300893876,12729,24600,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.362557811277,34.138017989044329,12730,24601,1,1,2006-05-01T00:00:00.000Z,1,135,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.361177225117274,34.140744581705185,12731,24602,1,1,2006-05-01T00:00:00.000Z,1,45,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.361087017522607,34.140593486002928,12732,24603,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.361450930275169,34.140719768378631,12733,24604,1,1,2006-05-01T00:00:00.000Z,1,315,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448706523810543,34.154860739386443,12734,24771,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448706428123074,34.154688218469651,12735,24772,1,1,2006-05-01T00:00:00.000Z,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448862584100638,34.154775317166269,12736,24773,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448531627825261,34.156499272536067,12737,24774,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448872565100828,34.156630402889206,12738,24775,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448538681423798,34.157363829829848,12739,24776,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448877036926547,34.157462874059057,12740,24777,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.44870834202753,34.158146730018018,12741,24778,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.448556716359718,34.158023279546995,12742,24779,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.457436581859952,34.157688755939503,12743,24780,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.457436459597801,34.157516258494582,12744,24781,1,1,2006-05-01T00:00:00.000Z,1,180,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.457569534887057,34.157599563010002,12745,24782,1,1,2006-05-01T00:00:00.000Z,1,270,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.466166077746081,34.157691548509064,12746,24783,1,1,2006-05-01T00:00:00.000Z,1,0,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
-118.465989556762707,34.157594354135014,12747,24784,1,1,2006-05-01T00:00:00.000Z,1,90,0,0, , ,White Controlled Crosswalk,White Controlled Crosswalk
